GPU acceleration enabled
Loading Setup File: setup_files/dynamic_2.py
using given n: 0
Starting SourceModule Code
Getting function
Past the SourceModule code
CUDAC Available
Running Nested Sampling
-initializing models
-Running dynesty dynamic sampler
iter: 1 | batch: 0 | bound: 0 | nc: 1 | ncall: 1 | eff(%):  0.990 | logz: -217956.653 +/-  0.230 | dlogz:    inf >  5.000 
iter: 2 | batch: 0 | bound: 0 | nc: 1 | ncall: 2 | eff(%):  1.961 | logz: -207660.632 +/-  0.230 | dlogz: 205026.114 >  5.000 
iter: 3 | batch: 0 | bound: 0 | nc: 1 | ncall: 3 | eff(%):  2.913 | logz: -177371.446 +/-  0.230 | dlogz: 194730.083 >  5.000 
iter: 4 | batch: 0 | bound: 0 | nc: 1 | ncall: 4 | eff(%):  3.846 | logz: -169258.694 +/-  0.230 | dlogz: 164440.887 >  5.000 
iter: 5 | batch: 0 | bound: 0 | nc: 1 | ncall: 5 | eff(%):  4.762 | logz: -165589.608 +/-  0.231 | dlogz: 156328.125 >  5.000 
iter: 6 | batch: 0 | bound: 0 | nc: 1 | ncall: 6 | eff(%):  5.660 | logz: -164109.006 +/-  0.231 | dlogz: 152659.029 >  5.000 
iter: 7 | batch: 0 | bound: 0 | nc: 1 | ncall: 7 | eff(%):  6.542 | logz: -163016.984 +/-  0.231 | dlogz: 151178.417 >  5.000 
iter: 8 | batch: 0 | bound: 0 | nc: 1 | ncall: 8 | eff(%):  7.407 | logz: -161693.219 +/-  0.231 | dlogz: 150086.386 >  5.000 
iter: 9 | batch: 0 | bound: 0 | nc: 1 | ncall: 9 | eff(%):  8.257 | logz: -159633.289 +/-  0.232 | dlogz: 148762.610 >  5.000 
iter: 10 | batch: 0 | bound: 0 | nc: 1 | ncall: 10 | eff(%):  9.091 | logz: -159169.075 +/-  0.232 | dlogz: 146702.670 >  5.000 
iter: 11 | batch: 0 | bound: 0 | nc: 1 | ncall: 11 | eff(%):  9.910 | logz: -155851.312 +/-  0.232 | dlogz: 146238.447 >  5.000 
iter: 12 | batch: 0 | bound: 0 | nc: 1 | ncall: 12 | eff(%): 10.714 | logz: -155565.226 +/-  0.232 | dlogz: 142920.673 >  5.000 
iter: 13 | batch: 0 | bound: 0 | nc: 1 | ncall: 13 | eff(%): 11.504 | logz: -154533.459 +/-  0.232 | dlogz: 142634.578 >  5.000 
iter: 14 | batch: 0 | bound: 0 | nc: 1 | ncall: 14 | eff(%): 12.281 | logz: -154054.355 +/-  0.233 | dlogz: 141602.801 >  5.000 
iter: 15 | batch: 0 | bound: 0 | nc: 1 | ncall: 15 | eff(%): 13.043 | logz: -153952.789 +/-  0.233 | dlogz: 141123.687 >  5.000 
