logfeh,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,logl
-1.6586e-01,-1.5205e+00,-1.5186e+00,2.2455e+00,1.4093e+00,3.2961e+00,3.6938e+00,-5.4279e-01
-3.2911e-01,-1.4247e+00,9.6304e-02,2.0005e+00,1.5279e+00,3.6871e+00,2.8706e+00,-1.3604e+00
-6.8734e-01,-1.8680e+00,-3.4639e-01,1.3705e+00,6.0692e-01,2.5433e+00,3.8505e+00,-6.7299e-01
-8.9923e-01,-9.0599e-01,-6.3771e-01,-4.2034e-02,1.8125e+00,3.7167e+00,2.2473e+00,-8.0709e-01
-7.9692e-01,-1.0937e+00,5.6405e-02,-3.2907e-01,2.7821e+00,2.9784e+00,3.6814e+00,-1.5812e+00
-9.2811e-01,-1.3185e+00,-2.7157e-01,1.5148e+00,2.5040e-02,2.4002e+00,3.8758e+00,-1.6295e+00
-5.1993e-01,-1.7131e+00,-4.1600e-01,-7.2096e-01,1.1309e+00,3.6742e+00,2.8135e+00,-1.4376e+00
6.2499e-02,-7.8673e-01,-1.1243e+00,2.8164e+00,2.5891e+00,2.7150e+00,3.7330e+00,-1.6501e+00
-1.7305e-01,-1.0780e+00,-3.6820e-01,2.4551e+00,1.4144e+00,2.6197e+00,3.9432e+00,-1.4939e+00
-7.4387e-01,-1.1672e+00,-8.6594e-01,6.9301e-01,1.6781e-01,3.7300e+00,2.5174e+00,-1.7899e+00
4.5908e-02,-1.1565e+00,-6.0825e-01,9.2914e-01,3.3933e+00,2.8086e+00,2.7659e+00,-1.8136e+00
-6.1695e-02,-1.4533e+00,-1.3851e+00,2.1714e+00,1.4566e+00,3.6991e+00,2.7770e+00,-1.3967e+00
-4.8135e-01,-8.1485e-01,-1.0185e+00,2.6149e+00,2.0557e+00,2.3981e+00,3.8026e+00,-1.4536e+00
1.1123e-02,-1.5294e+00,-1.3247e+00,-5.0907e-01,3.3912e+00,1.4508e+00,3.0888e+00,-3.5661e-01
-3.3552e-01,-1.8321e+00,2.6619e-01,1.8878e+00,1.7073e+00,3.4643e+00,3.5204e+00,-1.1558e+00
-6.5654e-01,-1.1430e+00,-1.5097e+00,1.4334e+00,2.8903e+00,3.3001e+00,3.4496e+00,-6.6795e-01
-6.6804e-01,-1.7731e+00,-1.6748e+00,1.8686e+00,4.5933e-01,2.4620e+00,3.8515e+00,-9.4524e-01
-4.2238e-01,-1.6793e+00,-7.3236e-01,2.3158e-01,1.1224e+00,3.6560e+00,3.0623e+00,-1.1669e+00
-9.2378e-02,-1.9160e+00,-7.4460e-01,2.2364e+00,1.5695e+00,3.3316e+00,3.6699e+00,-1.9132e+00
-9.6595e-01,-1.0934e+00,-1.3819e-01,-2.3458e-01,1.8173e+00,3.1535e+00,3.7631e+00,-8.0763e-01
-6.2605e-01,-1.6608e+00,-1.9157e-01,-5.6388e-01,4.5102e-01,3.1344e+00,3.7724e+00,-1.5191e+00
7.3195e-02,-1.8253e+00,-9.2787e-01,2.5003e+00,1.3420e+00,2.5588e+00,3.9104e+00,-1.4485e+00
-3.1598e-01,-7.5484e-01,-7.4760e-01,2.6504e+00,2.0886e+00,3.6118e+00,2.7224e+00,-1.3078e+00
-6.7253e-01,-1.8995e+00,-9.9948e-01,-1.6359e-01,1.9253e+00,2.6300e+00,3.8375e+00,-1.0614e+00
