niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh,logdust,logNpix,logage,dmod
1.0000e+00,1.0000e+00,1.9960e-01,-1.2239e+05,-1.2240e+05,-1.9980e-03,-1.2240e+05,1.1750e-01,6.9098e+00,inf,3.2681e-01,-9.1919e-01,-1.5484e+00,5.4460e+00,9.5868e+00,2.9239e+01
2.0000e+00,1.0000e+00,3.9841e-01,-1.2025e+05,-1.2026e+05,-3.9960e-03,-1.2026e+05,1.1751e-01,6.9118e+00,1.1941e+05,6.6121e-01,-7.6710e-01,-1.6390e+00,5.3652e+00,9.5911e+00,2.9546e+01
3.0000e+00,1.0000e+00,5.9642e-01,-1.1989e+05,-1.1989e+05,-5.9940e-03,-1.1989e+05,1.1753e-01,6.9138e+00,1.1727e+05,9.8457e-01,-8.5281e-01,-1.5618e+00,5.3425e+00,9.5291e+00,2.9622e+01
4.0000e+00,1.0000e+00,7.9365e-01,-1.1885e+05,-1.1885e+05,-7.9920e-03,-1.1885e+05,1.1755e-01,6.9157e+00,1.1691e+05,1.3104e+00,-9.7902e-01,-1.3910e+00,5.4657e+00,9.6569e+00,3.0174e+01
5.0000e+00,1.0000e+00,9.9010e-01,-1.1872e+05,-1.1873e+05,-9.9900e-03,-1.1873e+05,1.1757e-01,6.9177e+00,1.1587e+05,1.6467e+00,-9.8598e-01,-1.0994e+00,5.4317e+00,9.8898e+00,2.9170e+01
6.0000e+00,1.0000e+00,1.1858e+00,-1.1818e+05,-1.1819e+05,-1.1988e-02,-1.1819e+05,1.1758e-01,6.9197e+00,1.1574e+05,1.9884e+00,-9.8858e-01,-1.1037e+00,5.4927e+00,1.0064e+01,2.9060e+01
7.0000e+00,1.0000e+00,1.3807e+00,-1.1738e+05,-1.1739e+05,-1.3986e-02,-1.1739e+05,1.1760e-01,6.9217e+00,1.1521e+05,2.3116e+00,-3.8559e-01,-1.9943e+00,5.3620e+00,9.9237e+00,2.9013e+01
8.0000e+00,1.0000e+00,1.5748e+00,-1.1731e+05,-1.1732e+05,-1.5984e-02,-1.1732e+05,1.1762e-01,6.9237e+00,1.1441e+05,2.6509e+00,3.8747e-01,-1.4709e+00,5.4136e+00,9.8831e+00,2.9013e+01
9.0000e+00,1.0000e+00,1.7682e+00,-1.1722e+05,-1.1723e+05,-1.7982e-02,-1.1723e+05,1.1763e-01,6.9257e+00,1.1433e+05,2.9804e+00,2.6910e-01,-1.8167e+00,5.2389e+00,9.5726e+00,2.9254e+01
1.0000e+01,1.0000e+00,1.9608e+00,-1.1689e+05,-1.1689e+05,-1.9980e-02,-1.1689e+05,1.1765e-01,6.9277e+00,1.1424e+05,3.4272e+00,-1.4544e-01,-1.1107e+00,5.2544e+00,9.6067e+00,2.9238e+01
1.1000e+01,1.0000e+00,2.1526e+00,-1.1687e+05,-1.1688e+05,-2.1978e-02,-1.1688e+05,1.1767e-01,6.9297e+00,1.1391e+05,3.7492e+00,-2.7542e-01,-1.8747e+00,5.3934e+00,9.5119e+00,3.0353e+01
1.2000e+01,1.0000e+00,2.3438e+00,-1.1684e+05,-1.1684e+05,-2.3976e-02,-1.1684e+05,1.1768e-01,6.9317e+00,1.1389e+05,4.0793e+00,3.7338e-01,-1.8223e+00,5.4463e+00,9.9581e+00,2.9284e+01
1.3000e+01,1.0000e+00,2.5341e+00,-1.1670e+05,-1.1670e+05,-2.5974e-02,-1.1670e+05,1.1770e-01,6.9337e+00,1.1386e+05,4.4082e+00,2.2353e-01,-1.0264e+00,5.2618e+00,9.5693e+00,2.9237e+01
1.4000e+01,1.0000e+00,2.7237e+00,-1.1614e+05,-1.1614e+05,-2.7972e-02,-1.1614e+05,1.1772e-01,6.9357e+00,1.1372e+05,4.7420e+00,-9.8678e-01,-1.3803e+00,5.2371e+00,9.6488e+00,2.9644e+01
1.5000e+01,1.0000e+00,2.9126e+00,-1.1572e+05,-1.1573e+05,-2.9970e-02,-1.1573e+05,1.1774e-01,6.9377e+00,1.1316e+05,5.0590e+00,-2.3242e-01,-1.1564e+00,5.4806e+00,9.9415e+00,2.9571e+01
1.6000e+01,1.0000e+00,3.1008e+00,-1.1566e+05,-1.1567e+05,-3.1968e-02,-1.1567e+05,1.1775e-01,6.9397e+00,1.1274e+05,5.3819e+00,-8.8577e-01,-1.4784e+00,5.4522e+00,9.7970e+00,3.0272e+01
1.7000e+01,1.0000e+00,3.2882e+00,-1.1556e+05,-1.1557e+05,-3.3966e-02,-1.1557e+05,1.1777e-01,6.9417e+00,1.1269e+05,5.7145e+00,-9.0400e-01,-1.4941e+00,5.3003e+00,9.6043e+00,3.0139e+01
1.8000e+01,1.0000e+00,3.4749e+00,-1.1509e+05,-1.1510e+05,-3.5964e-02,-1.1510e+05,1.1779e-01,6.9437e+00,1.1258e+05,6.0388e+00,4.6108e-01,-1.2458e+00,5.2500e+00,9.5264e+00,2.9572e+01
1.9000e+01,1.0000e+00,3.6609e+00,-1.1455e+05,-1.1456e+05,-3.7962e-02,-1.1456e+05,1.1780e-01,6.9457e+00,1.1211e+05,6.3684e+00,-7.0985e-01,-1.2600e+00,5.3702e+00,9.8611e+00,2.9860e+01
2.0000e+01,1.0000e+00,3.8462e+00,-1.1451e+05,-1.1452e+05,-3.9960e-02,-1.1452e+05,1.1782e-01,6.9477e+00,1.1157e+05,6.7527e+00,-9.5802e-01,-1.1364e+00,5.4959e+00,9.7277e+00,3.0701e+01
2.1000e+01,1.0000e+00,4.0307e+00,-1.1443e+05,-1.1444e+05,-4.1958e-02,-1.1444e+05,1.1784e-01,6.9497e+00,1.1153e+05,7.0686e+00,-1.0454e-01,-1.3715e+00,5.4480e+00,9.6234e+00,3.0600e+01
2.2000e+01,1.0000e+00,4.2146e+00,-1.1422e+05,-1.1423e+05,-4.3956e-02,-1.1423e+05,1.1785e-01,6.9517e+00,1.1145e+05,7.3884e+00,-9.2180e-01,-1.9073e+00,5.1610e+00,9.6177e+00,2.9726e+01
2.3000e+01,1.0000e+00,4.3977e+00,-1.1422e+05,-1.1423e+05,-4.5954e-02,-1.1423e+05,1.1109e-01,6.1767e+00,1.1125e+05,7.6985e+00,-9.5627e-01,-1.1193e+00,5.2350e+00,9.5633e+00,3.0199e+01
2.4000e+01,1.0000e+00,4.5802e+00,-1.1409e+05,-1.1410e+05,-4.7952e-02,-1.1410e+05,1.1789e-01,6.9557e+00,1.1124e+05,8.0276e+00,-7.0184e-01,-1.5560e+00,5.2743e+00,9.9700e+00,2.9163e+01
2.5000e+01,1.0000e+00,4.7619e+00,-1.1363e+05,-1.1364e+05,-4.9950e-02,-1.1364e+05,1.1790e-01,6.9577e+00,1.1111e+05,8.3628e+00,-3.6068e-01,-1.4780e+00,5.3402e+00,9.8604e+00,2.9750e+01
2.6000e+01,1.0000e+00,4.9430e+00,-1.1349e+05,-1.1350e+05,-5.1948e-02,-1.1350e+05,1.1792e-01,6.9597e+00,1.1065e+05,8.7053e+00,-6.7716e-01,-1.9816e+00,5.0890e+00,9.5778e+00,2.9504e+01
2.7000e+01,1.0000e+00,5.1233e+00,-1.1333e+05,-1.1334e+05,-5.3946e-02,-1.1334e+05,1.1794e-01,6.9617e+00,1.1051e+05,9.0221e+00,-3.7547e-01,-1.3721e+00,5.2221e+00,9.5486e+00,3.0101e+01
2.8000e+01,1.0000e+00,5.3030e+00,-1.1330e+05,-1.1330e+05,-5.5944e-02,-1.1330e+05,1.1796e-01,6.9637e+00,1.1035e+05,9.3551e+00,-2.2055e-01,-1.7922e+00,5.1253e+00,9.6569e+00,2.9277e+01
2.9000e+01,1.0000e+00,5.4820e+00,-1.1240e+05,-1.1241e+05,-5.7942e-02,-1.1241e+05,1.1797e-01,6.9657e+00,1.1032e+05,9.6583e+00,2.6904e-01,-1.5267e+00,5.2077e+00,9.6582e+00,2.9608e+01
3.0000e+01,1.0000e+00,5.6604e+00,-1.1226e+05,-1.1226e+05,-5.9940e-02,-1.1226e+05,1.1799e-01,6.9677e+00,1.0942e+05,1.0020e+01,2.0857e-01,-1.5157e+00,5.1300e+00,9.6066e+00,2.9439e+01
3.1000e+01,2.0000e+00,5.8271e+00,-1.1219e+05,-1.1220e+05,-6.1938e-02,-1.1220e+05,1.1801e-01,6.9697e+00,1.0928e+05,1.0659e+01,-4.3918e-01,-1.5985e+00,5.2753e+00,9.6714e+00,3.0328e+01
3.2000e+01,1.0000e+00,6.0038e+00,-1.1198e+05,-1.1199e+05,-6.3936e-02,-1.1199e+05,1.1802e-01,6.9717e+00,1.0922e+05,1.0977e+01,2.1553e-01,-1.0359e+00,5.3731e+00,9.9138e+00,2.9623e+01
3.3000e+01,1.0000e+00,6.1798e+00,-1.1167e+05,-1.1167e+05,-6.5934e-02,-1.1167e+05,1.1804e-01,6.9737e+00,1.0900e+05,1.1317e+01,-5.5989e-01,-1.9436e+00,5.3036e+00,9.9541e+00,2.9691e+01
3.4000e+01,1.0000e+00,6.3551e+00,-1.1153e+05,-1.1153e+05,-6.7932e-02,-1.1153e+05,1.1806e-01,6.9757e+00,1.0869e+05,1.1662e+01,-9.4103e-01,-1.5682e+00,5.0628e+00,9.7956e+00,2.9177e+01
3.5000e+01,1.0000e+00,6.5299e+00,-1.1144e+05,-1.1145e+05,-6.9930e-02,-1.1145e+05,1.1807e-01,6.9777e+00,1.0855e+05,1.2014e+01,1.7095e-01,-1.1785e+00,5.3602e+00,9.9270e+00,2.9580e+01
3.6000e+01,1.0000e+00,6.7039e+00,-1.1110e+05,-1.1111e+05,-7.1928e-02,-1.1111e+05,1.1809e-01,6.9797e+00,1.0847e+05,1.2350e+01,-9.4489e-01,-1.0649e+00,5.4764e+00,9.8851e+00,3.0634e+01
3.7000e+01,1.0000e+00,6.8773e+00,-1.1086e+05,-1.1086e+05,-7.3926e-02,-1.1086e+05,1.1811e-01,6.9817e+00,1.0812e+05,1.2678e+01,-1.4938e-01,-1.1817e+00,5.3170e+00,9.6350e+00,3.0426e+01
3.8000e+01,1.0000e+00,7.0501e+00,-1.1078e+05,-1.1079e+05,-7.5924e-02,-1.1079e+05,1.1812e-01,6.9837e+00,1.0788e+05,1.2998e+01,-3.6759e-01,-1.0678e+00,5.1029e+00,9.8116e+00,2.9058e+01
3.9000e+01,1.0000e+00,7.2222e+00,-1.1070e+05,-1.1071e+05,-7.7922e-02,-1.1071e+05,1.1814e-01,6.9857e+00,1.0780e+05,1.3327e+01,-3.6570e-01,-1.0665e+00,5.4819e+00,9.8835e+00,3.0460e+01
4.0000e+01,1.0000e+00,7.3937e+00,-1.1065e+05,-1.1066e+05,-7.9920e-02,-1.1066e+05,1.1816e-01,6.9877e+00,1.0773e+05,1.3700e+01,-5.1521e-01,-1.4095e+00,5.0617e+00,9.7009e+00,2.9346e+01
4.1000e+01,1.0000e+00,7.5646e+00,-1.1037e+05,-1.1038e+05,-8.1918e-02,-1.1038e+05,1.1818e-01,6.9897e+00,1.0767e+05,1.4026e+01,-7.0724e-01,-1.9426e+00,5.2442e+00,1.0081e+01,2.9318e+01
4.2000e+01,1.0000e+00,7.7348e+00,-1.1037e+05,-1.1038e+05,-8.3916e-02,-1.1038e+05,1.0938e-01,5.9884e+00,1.0739e+05,1.4361e+01,-9.1017e-02,-1.0352e+00,5.4028e+00,1.0151e+01,2.9369e+01
4.3000e+01,1.0000e+00,7.9044e+00,-1.0949e+05,-1.0950e+05,-8.5914e-02,-1.0950e+05,1.1821e-01,6.9937e+00,1.0739e+05,1.4691e+01,-2.0991e-01,-1.3703e+00,5.1445e+00,9.9488e+00,2.9045e+01
4.4000e+01,1.0000e+00,8.0734e+00,-1.0873e+05,-1.0874e+05,-8.7912e-02,-1.0874e+05,1.1823e-01,6.9957e+00,1.0652e+05,1.5022e+01,-4.4195e-02,-1.8340e+00,5.1224e+00,9.5669e+00,3.0180e+01
4.5000e+01,2.0000e+00,8.2267e+00,-1.0806e+05,-1.0807e+05,-8.9910e-02,-1.0807e+05,1.1824e-01,6.9977e+00,1.0576e+05,1.5652e+01,-8.3665e-01,-1.5376e+00,5.1591e+00,9.8255e+00,2.9932e+01
4.6000e+01,1.0000e+00,8.3942e+00,-1.0792e+05,-1.0792e+05,-9.1908e-02,-1.0792e+05,1.1826e-01,6.9997e+00,1.0509e+05,1.5981e+01,-8.0234e-01,-1.0728e+00,4.9834e+00,9.7749e+00,2.9281e+01
4.7000e+01,1.0000e+00,8.5610e+00,-1.0770e+05,-1.0771e+05,-9.3906e-02,-1.0771e+05,1.1828e-01,7.0017e+00,1.0494e+05,1.6309e+01,-9.6734e-01,-1.5517e+00,5.1793e+00,1.0043e+01,2.9498e+01
4.8000e+01,2.0000e+00,8.7114e+00,-1.0756e+05,-1.0757e+05,-9.5904e-02,-1.0757e+05,1.1829e-01,7.0037e+00,1.0473e+05,1.6949e+01,-1.6100e-01,-1.6711e+00,4.9978e+00,9.6716e+00,2.9576e+01
4.9000e+01,1.0000e+00,8.8768e+00,-1.0734e+05,-1.0734e+05,-9.7902e-02,-1.0734e+05,1.1831e-01,7.0057e+00,1.0459e+05,1.7271e+01,-4.3986e-01,-1.9876e+00,5.2657e+00,1.0111e+01,2.9703e+01
5.0000e+01,1.0000e+00,9.0416e+00,-1.0718e+05,-1.0718e+05,-9.9900e-02,-1.0718e+05,1.1833e-01,7.0077e+00,1.0436e+05,1.7645e+01,-6.0753e-01,-1.1066e+00,4.9674e+00,9.6832e+00,2.9414e+01
5.1000e+01,1.0000e+00,9.2058e+00,-1.0714e+05,-1.0715e+05,-1.0190e-01,-1.0715e+05,1.1834e-01,7.0097e+00,1.0420e+05,1.7966e+01,-5.5204e-01,-1.1384e+00,5.2174e+00,1.0038e+01,2.9522e+01
5.2000e+01,1.0000e+00,9.3694e+00,-1.0709e+05,-1.0710e+05,-1.0390e-01,-1.0710e+05,1.1836e-01,7.0117e+00,1.0416e+05,1.8308e+01,4.6910e-02,-1.7417e+00,5.2474e+00,9.8727e+00,3.0116e+01
5.3000e+01,1.0000e+00,9.5324e+00,-1.0697e+05,-1.0697e+05,-1.0589e-01,-1.0697e+05,1.1838e-01,7.0136e+00,1.0411e+05,1.8631e+01,-3.1692e-01,-1.8443e+00,5.4879e+00,1.0123e+01,3.0607e+01
5.4000e+01,1.0000e+00,9.6948e+00,-1.0696e+05,-1.0697e+05,-1.0789e-01,-1.0697e+05,1.1478e-01,6.5944e+00,1.0399e+05,1.8963e+01,-3.4089e-01,-1.3707e+00,5.2752e+00,9.7499e+00,3.0638e+01
5.5000e+01,2.0000e+00,9.8390e+00,-1.0688e+05,-1.0689e+05,-1.0989e-01,-1.0689e+05,1.1841e-01,7.0176e+00,1.0399e+05,1.9620e+01,-9.6094e-01,-1.8821e+00,4.9881e+00,9.5969e+00,3.0139e+01
5.6000e+01,1.0000e+00,1.0000e+01,-1.0627e+05,-1.0628e+05,-1.1189e-01,-1.0628e+05,1.1843e-01,7.0196e+00,1.0390e+05,1.9963e+01,-1.6425e-01,-1.5447e+00,5.3338e+00,1.0023e+01,3.0186e+01
5.7000e+01,2.0000e+00,1.0142e+01,-1.0606e+05,-1.0607e+05,-1.1389e-01,-1.0607e+05,1.1845e-01,7.0216e+00,1.0329e+05,2.0628e+01,-8.5849e-01,-1.7697e+00,5.1973e+00,9.9870e+00,3.0009e+01
5.8000e+01,1.0000e+00,1.0302e+01,-1.0605e+05,-1.0606e+05,-1.1588e-01,-1.0606e+05,1.1846e-01,7.0236e+00,1.0308e+05,2.0968e+01,-1.4101e-01,-1.8793e+00,5.4999e+00,1.0198e+01,3.0389e+01
5.9000e+01,1.0000e+00,1.0461e+01,-1.0601e+05,-1.0602e+05,-1.1788e-01,-1.0602e+05,1.1848e-01,7.0256e+00,1.0307e+05,2.1309e+01,-1.9701e-01,-1.3900e+00,5.0543e+00,9.7870e+00,2.9523e+01
