niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod
1.0000e+00,1.0000e+00,2.4938e-01,-7.9395e+04,-7.9402e+04,-2.4969e-03,-7.9402e+04,1.2922e-01,6.6871e+00,inf,5.5266e-01,1.4012e-01,-7.5109e-01,1.4735e+00,2.4416e+00,3.2282e+00,2.2092e+00,6.8919e+00,3.1283e+01
2.0000e+00,1.0000e+00,4.9751e-01,-7.6666e+04,-7.6673e+04,-4.9938e-03,-7.6673e+04,1.2924e-01,6.6896e+00,7.8719e+04,1.3730e+00,-5.9412e-01,-1.2165e+00,-3.7300e-01,3.1208e+00,4.4124e+00,4.3768e+00,6.9135e+00,3.1715e+01
3.0000e+00,1.0000e+00,7.4442e-01,-7.4302e+04,-7.4309e+04,-7.4906e-03,-7.4309e+04,1.2926e-01,6.6921e+00,7.5990e+04,1.8905e+00,-1.9678e-01,-1.3328e+00,-6.7787e-01,2.6902e+00,4.7355e+00,5.9790e+00,6.6556e+00,3.1739e+01
4.0000e+00,1.0000e+00,9.9010e-01,-7.2588e+04,-7.2594e+04,-9.9875e-03,-7.2594e+04,1.2929e-01,6.6946e+00,7.3626e+04,2.6376e+00,-7.4482e-01,-9.2243e-01,2.7129e+00,7.8345e-01,4.7725e+00,5.1255e+00,6.6022e+00,3.1151e+01
5.0000e+00,1.0000e+00,1.2346e+00,-7.2102e+04,-7.2109e+04,-1.2484e-02,-7.2109e+04,1.2931e-01,6.6971e+00,7.1912e+04,3.4065e+00,-4.1416e-01,-7.7647e-01,3.1283e+00,3.9487e+00,1.2722e+00,2.5824e+00,6.8574e+00,3.1578e+01
6.0000e+00,1.0000e+00,1.4778e+00,-6.9467e+04,-6.9473e+04,-1.4981e-02,-6.9473e+04,1.2934e-01,6.6996e+00,7.1426e+04,3.9720e+00,4.7627e-01,-1.0842e+00,1.8405e+00,2.8841e+00,3.0856e+00,2.8515e+00,6.8594e+00,3.1384e+01
7.0000e+00,1.0000e+00,1.7199e+00,-6.7950e+04,-6.7957e+04,-1.7478e-02,-6.7957e+04,1.2936e-01,6.7021e+00,6.8791e+04,4.5218e+00,-4.3809e-01,-1.9054e+00,9.4952e-01,3.1451e+00,3.9484e+00,2.8861e+00,6.3870e+00,3.1115e+01
8.0000e+00,1.0000e+00,1.9608e+00,-6.6532e+04,-6.6539e+04,-1.9975e-02,-6.6539e+04,1.2939e-01,6.7046e+00,6.7274e+04,5.0643e+00,-9.0637e-01,-1.6110e+00,1.3624e+00,2.2378e+00,4.6061e+00,2.3303e+00,6.7618e+00,3.2360e+01
9.0000e+00,1.0000e+00,2.2005e+00,-6.6397e+04,-6.6404e+04,-2.2472e-02,-6.6404e+04,1.2941e-01,6.7071e+00,6.5856e+04,5.6167e+00,-1.6083e-01,-1.8590e+00,2.3955e+00,2.3099e+00,1.6368e+00,4.6947e+00,6.6680e+00,3.1792e+01
1.0000e+01,1.0000e+00,2.4390e+00,-6.5351e+04,-6.5357e+04,-2.4969e-02,-6.5357e+04,1.2943e-01,6.7096e+00,6.5721e+04,6.3021e+00,4.9157e-01,-1.1494e+00,2.6799e+00,6.3090e-01,1.5519e+00,3.4310e+00,6.7544e+00,3.1415e+01
1.1000e+01,1.0000e+00,2.6764e+00,-6.1566e+04,-6.1572e+04,-2.7466e-02,-6.1572e+04,1.2946e-01,6.7121e+00,6.4674e+04,6.8325e+00,3.5482e-01,-8.8113e-01,6.2752e-01,3.0359e-01,3.5213e+00,5.2131e+00,6.6420e+00,3.1438e+01
1.2000e+01,1.0000e+00,2.9126e+00,-6.0691e+04,-6.0698e+04,-2.9963e-02,-6.0698e+04,1.2948e-01,6.7146e+00,6.0890e+04,7.3724e+00,4.5366e-01,-8.7605e-01,2.9646e+00,6.1986e-01,4.2137e+00,5.0341e+00,6.7813e+00,3.1459e+01
1.3000e+01,1.0000e+00,3.1477e+00,-6.0492e+04,-6.0498e+04,-3.2459e-02,-6.0498e+04,1.2951e-01,6.7171e+00,6.0015e+04,8.1125e+00,-6.7716e-01,-1.9724e+00,2.6856e+00,7.1103e-01,1.8845e+00,6.0785e+00,6.2470e+00,3.1980e+01
1.4000e+01,1.0000e+00,3.3816e+00,-6.0382e+04,-6.0389e+04,-3.4956e-02,-6.0389e+04,1.2953e-01,6.7196e+00,5.9816e+04,8.6526e+00,-9.8817e-01,-1.0616e+00,1.5409e+00,1.2071e+00,3.6191e+00,6.0218e+00,5.6724e+00,3.1521e+01
