logfeh,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,logl
-6.5833e-01,-1.0726e+00,-4.8818e-01,1.6989e+00,3.0280e+00,1.7635e+00,2.3471e+00,-1.4843e+00
-8.2223e-01,-8.9396e-01,-4.1770e-01,1.8041e+00,2.7165e+00,2.5227e+00,3.3751e+00,-1.4315e+00
-9.1086e-01,-9.6643e-01,-3.2742e-01,1.6502e+00,2.4910e+00,3.2080e+00,2.9762e+00,-1.1098e+00
-6.7344e-01,-1.6779e+00,2.6192e-01,1.4923e-02,2.6484e+00,2.2133e+00,3.2526e+00,-1.3147e+00
-3.7402e-01,-7.6875e-01,-2.8157e-01,2.2059e+00,1.6832e+00,3.3675e+00,2.1236e+00,-1.1197e+00
-4.6451e-01,-1.3997e+00,6.8949e-01,1.0013e+00,2.5206e+00,2.6370e+00,3.3061e+00,-1.2391e+00
-2.0220e-01,-1.6562e+00,8.1956e-02,7.9930e-01,1.5860e+00,3.4062e+00,2.6641e+00,-1.4876e+00
-9.5703e-01,-1.0150e+00,-2.8707e-01,1.2368e+00,1.9384e+00,3.1747e+00,3.3216e+00,-1.0106e+00
-8.1744e-01,-1.5893e+00,-1.3428e+00,-2.5354e-01,2.7092e+00,1.2411e+00,3.4192e+00,-6.5956e-01
-6.4965e-01,-1.9029e+00,-1.1831e-01,7.6737e-01,1.2874e+00,3.3819e+00,2.7469e+00,-5.5972e-01
-5.7180e-01,-1.6022e+00,4.7371e-02,-2.9045e-01,2.9762e+00,2.4838e+00,2.3983e+00,-1.7825e+00
-1.1110e-01,-1.7206e+00,-4.1158e-02,2.2127e+00,2.2760e+00,2.4734e+00,3.2896e+00,-1.4309e+00
-8.9695e-01,-1.7476e+00,-7.5037e-01,-6.9289e-01,1.9212e+00,3.0895e+00,3.0772e+00,-1.6496e+00
-7.6695e-01,-1.1226e+00,-5.7355e-01,4.3863e-01,2.7268e+00,3.0001e+00,2.5393e+00,-1.4674e+00
-9.6658e-01,-1.3550e+00,-1.2122e+00,1.0748e+00,1.9610e+00,3.2940e+00,2.9085e+00,-1.4504e+00
-9.1941e-01,-9.5655e-01,3.4625e-01,-1.4735e-01,1.4450e-01,3.4327e+00,2.7624e+00,-1.5859e+00
-5.4332e-01,-1.0251e+00,-2.8160e-01,2.0991e+00,1.9798e+00,3.2935e+00,2.9279e+00,-1.8991e+00
-9.2022e-01,-6.5223e-01,-7.2219e-01,2.1003e+00,1.4678e+00,3.4020e+00,2.6644e+00,-1.9051e+00
-8.2534e-01,-1.1621e+00,-9.3745e-01,2.2224e+00,6.5699e-01,1.8206e+00,3.4217e+00,-1.9229e+00
-9.5524e-01,-1.3520e+00,-9.7502e-01,-3.1177e-01,2.7057e+00,1.9149e+00,3.2348e+00,-1.9319e+00
-7.1348e-01,-1.7108e+00,-1.4053e-01,-3.6013e-01,2.7371e+00,1.1750e+00,3.3904e+00,-1.7419e+00
-4.5381e-01,-8.4285e-01,-1.6926e+00,-4.8578e-01,3.1293e+00,2.3185e+00,2.8274e+00,-1.0041e+00
-5.1656e-01,-1.4200e+00,-8.3572e-01,7.6225e-01,2.6380e+00,2.7958e+00,3.3833e+00,-1.1121e+00
-5.8008e-01,-1.7545e+00,5.6537e-01,2.2777e-01,1.9576e+00,3.0244e+00,3.2399e+00,-1.1721e+00
-5.7055e-01,-1.7228e+00,1.5997e-01,8.1290e-01,2.4686e+00,2.4073e+00,3.3593e+00,-1.2840e+00
-4.1793e-01,-1.3147e+00,-2.4986e-01,1.7544e+00,8.7693e-01,2.6027e+00,3.5782e+00,-1.8362e+00
-5.2391e-01,-1.1534e+00,-9.4930e-01,2.0368e+00,2.8748e+00,1.5034e+00,2.9139e+00,-1.5982e+00
