niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh,logdust,logNpix,logage,dmod
1.0000e+00,1.0000e+00,1.9960e-01,-1.1756e+05,-1.1757e+05,-1.9980e-03,-1.1757e+05,1.1750e-01,6.9098e+00,inf,3.3129e-01,-9.3266e-01,-1.5484e+00,6.4280e+00,9.5868e+00,2.6791e+01
2.0000e+00,1.0000e+00,3.9841e-01,-1.1259e+05,-1.1260e+05,-3.9960e-03,-1.1260e+05,1.1751e-01,6.9118e+00,1.1727e+05,6.6928e-01,5.7580e-02,-1.8167e+00,6.1519e+00,9.5726e+00,2.6902e+01
3.0000e+00,1.0000e+00,5.9642e-01,-1.1003e+05,-1.1004e+05,-5.9940e-03,-1.1004e+05,1.1753e-01,6.9138e+00,1.1229e+05,1.0096e+00,1.4448e-01,-1.8223e+00,6.4284e+00,9.9581e+00,2.7130e+01
4.0000e+00,1.0000e+00,7.9365e-01,-1.0634e+05,-1.0634e+05,-7.9920e-03,-1.0634e+05,1.1755e-01,6.9157e+00,1.0973e+05,1.3285e+00,-7.5154e-01,-1.5560e+00,6.1991e+00,9.9700e+00,2.6223e+01
5.0000e+00,1.0000e+00,9.9010e-01,-1.0573e+05,-1.0574e+05,-9.9900e-03,-1.0574e+05,1.1757e-01,6.9177e+00,1.0604e+05,1.6675e+00,-9.9049e-01,-1.1037e+00,6.4902e+00,1.0064e+01,2.5453e+01
6.0000e+00,1.0000e+00,1.1858e+00,-1.0362e+05,-1.0363e+05,-1.1988e-02,-1.0363e+05,1.1758e-01,6.9197e+00,1.0543e+05,2.0132e+00,-9.8831e-01,-1.0994e+00,6.4090e+00,9.8898e+00,2.6272e+01
7.0000e+00,1.0000e+00,1.3807e+00,-9.9981e+04,-9.9988e+04,-1.3986e-02,-9.9988e+04,1.1760e-01,6.9217e+00,1.0332e+05,2.3519e+00,1.5623e-01,-1.4709e+00,6.3847e+00,9.8831e+00,2.5097e+01
8.0000e+00,1.0000e+00,1.5748e+00,-9.9652e+04,-9.9659e+04,-1.5984e-02,-9.9659e+04,1.1762e-01,6.9237e+00,9.9681e+04,2.6992e+00,1.9604e-02,-1.0264e+00,6.1825e+00,9.5693e+00,2.6777e+01
9.0000e+00,1.0000e+00,1.7682e+00,-9.9561e+04,-9.9568e+04,-1.7982e-02,-9.9568e+04,1.1763e-01,6.9257e+00,9.9353e+04,3.0256e+00,-8.7734e-01,-1.5618e+00,6.2899e+00,9.5291e+00,2.9663e+01
1.0000e+01,1.0000e+00,1.9608e+00,-9.6806e+04,-9.6813e+04,-1.9980e-02,-9.6813e+04,1.1765e-01,6.9277e+00,9.9262e+04,3.4563e+00,-4.8799e-01,-1.9943e+00,6.3161e+00,9.9237e+00,2.5098e+01
1.1000e+01,1.0000e+00,2.1526e+00,-9.5233e+04,-9.5240e+04,-2.1978e-02,-9.5240e+04,1.1767e-01,6.9297e+00,9.6507e+04,3.7931e+00,-2.8787e-01,-1.1107e+00,6.1726e+00,9.6067e+00,2.6785e+01
1.2000e+01,1.0000e+00,2.3438e+00,-9.4153e+04,-9.4160e+04,-2.3976e-02,-9.4160e+04,1.1768e-01,6.9317e+00,9.4934e+04,4.1138e+00,-2.4251e-01,-1.0352e+00,6.3704e+00,1.0151e+01,2.7770e+01
1.3000e+01,1.0000e+00,2.5341e+00,-9.0716e+04,-9.0723e+04,-2.5974e-02,-9.0723e+04,1.1770e-01,6.9337e+00,9.3853e+04,4.4495e+00,-9.7278e-01,-1.5517e+00,6.0725e+00,1.0043e+01,2.8737e+01
1.4000e+01,1.0000e+00,2.7237e+00,-9.0005e+04,-9.0012e+04,-2.7972e-02,-9.0012e+04,1.1772e-01,6.9357e+00,9.0416e+04,4.7799e+00,-9.5086e-01,-1.5682e+00,5.9171e+00,9.7956e+00,2.6327e+01
1.5000e+01,1.0000e+00,2.9126e+00,-8.9395e+04,-8.9402e+04,-2.9970e-02,-8.9402e+04,1.1774e-01,6.9377e+00,8.9706e+04,5.1091e+00,-5.9601e-01,-1.4095e+00,5.9156e+00,9.7009e+00,2.7596e+01
1.6000e+01,1.0000e+00,3.1008e+00,-8.9302e+04,-8.9309e+04,-3.1968e-02,-8.9309e+04,1.1775e-01,6.9397e+00,8.9096e+04,5.4381e+00,-3.4159e-01,-1.3703e+00,6.0261e+00,9.9488e+00,2.5340e+01
1.7000e+01,1.0000e+00,3.2882e+00,-8.8395e+04,-8.8402e+04,-3.3966e-02,-8.8402e+04,1.1777e-01,6.9417e+00,8.9003e+04,5.7664e+00,-8.0592e-01,-1.6390e+00,6.3203e+00,9.5911e+00,2.9093e+01
