logfeh,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
-3.3133e-01,-1.6069e+00,1.6724e+00,1.9905e+00,4.1758e+00,2.5177e+00,5.2204e+00,3.2953e+01,-9.1748e+02
-4.6868e-02,-7.9963e-01,-1.3077e-01,2.9859e+00,3.1868e+00,3.6757e+00,4.4967e+00,3.0778e+01,-6.4099e+02
2.3234e-01,-1.6829e+00,6.8586e-01,1.4267e+00,2.2913e+00,4.4469e+00,3.7957e+00,3.0847e+01,-3.8367e+02
-4.5189e-01,-7.4810e-01,4.1541e-01,8.0178e-01,1.4073e+00,4.6632e+00,3.0559e+00,3.1397e+01,-8.5778e+02
4.1117e-01,-6.6399e-01,1.4827e+00,3.3740e+00,3.1540e+00,4.5600e+00,4.0078e+00,3.1101e+01,-9.2467e+02
3.0287e-01,-1.4679e+00,-1.1115e+00,1.1554e+00,2.8753e+00,4.1878e+00,3.2317e+00,3.0164e+01,-7.0301e+02
2.1806e-01,-1.2978e+00,1.0830e+00,1.4732e+00,5.6342e-01,4.5306e+00,2.5534e+00,3.0878e+01,-1.3198e+03
-2.2710e-01,-1.0882e+00,5.9574e-01,2.1538e+00,3.1492e+00,4.3326e+00,4.7823e+00,3.1815e+01,-1.2712e+03
-5.1002e-01,-8.2750e-01,8.1760e-01,4.9203e-01,2.3468e+00,4.3974e+00,4.3301e+00,3.1249e+01,-3.4580e+02
3.4381e-01,-1.7250e+00,1.0811e+00,3.1837e-01,2.4707e+00,4.3413e+00,2.6080e+00,3.0436e+01,-1.2122e+03
-1.6494e-01,-1.4122e+00,1.8927e+00,1.1908e+00,3.4494e+00,3.7165e+00,5.0208e+00,3.2055e+01,-1.2691e+03
-1.5685e-01,-1.5600e+00,1.0217e+00,1.5688e+00,3.4890e+00,4.1446e+00,4.8693e+00,3.1937e+01,-7.2246e+02
3.1908e-01,-1.6393e+00,1.4499e+00,6.7713e-02,2.7890e+00,4.4366e+00,3.7434e+00,3.0810e+01,-1.0261e+03
7.8198e-02,-1.3046e+00,-3.7850e-01,3.9439e-01,8.9450e-01,4.6295e+00,3.1102e+00,3.1234e+01,-6.2291e+02
1.8661e-01,-1.2951e+00,-6.1649e-01,2.1203e+00,1.1626e+00,4.6346e+00,2.8191e+00,3.1177e+01,-8.2489e+02
3.4783e-01,-1.8999e+00,-3.2934e-01,3.7231e-01,2.7879e+00,4.3056e+00,3.6219e+00,3.0474e+01,-6.4426e+02
