logfeh,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
-2.9580e-01,-1.0726e+00,7.4462e-01,2.5193e+00,4.0592e+00,2.9397e+00,5.3141e+00,3.0885e+01,-9.1225e+01
-2.0685e-01,-1.0971e+00,1.0250e+00,6.8898e-01,4.0355e+00,3.1259e+00,5.3087e+00,3.0859e+01,-9.0462e+01
-2.7647e-01,-1.0973e+00,7.6177e-01,1.3164e+00,4.0459e+00,2.9195e+00,5.3132e+00,3.0869e+01,-9.0214e+01
-2.6990e-01,-1.1041e+00,-1.6049e-01,7.3904e-01,4.0355e+00,2.7910e+00,5.3135e+00,3.0864e+01,-9.0256e+01
-2.8404e-01,-1.0859e+00,1.2026e+00,7.9598e-01,4.0369e+00,3.7057e+00,5.3018e+00,3.0868e+01,-9.0978e+01
-2.2670e-01,-1.1049e+00,4.1971e-01,1.5543e+00,4.0610e+00,2.7948e+00,5.3206e+00,3.0895e+01,-9.1063e+01
-2.2528e-01,-1.0997e+00,9.4067e-01,1.4779e+00,4.0540e+00,3.3300e+00,5.2899e+00,3.0847e+01,-9.1656e+01
-2.9190e-01,-1.0802e+00,3.3103e-01,2.3473e+00,4.0495e+00,3.2021e+00,5.3098e+00,3.0872e+01,-9.0022e+01
-2.4123e-01,-1.1013e+00,6.2218e-01,8.5800e-01,4.0465e+00,2.9796e+00,5.3135e+00,3.0872e+01,-9.1597e+01
-2.3808e-01,-1.0860e+00,1.0768e+00,1.2407e+00,4.0421e+00,3.5251e+00,5.3100e+00,3.0876e+01,-8.6279e+01
-2.3623e-01,-1.0656e+00,3.5060e-01,2.2810e+00,4.0596e+00,3.9418e+00,5.2660e+00,3.0846e+01,-9.1300e+01
-2.2643e-01,-1.0985e+00,8.3279e-01,1.2314e+00,4.0365e+00,3.1951e+00,5.3017e+00,3.0848e+01,-8.8382e+01
-2.5576e-01,-1.0982e+00,8.6870e-01,1.8263e+00,4.0615e+00,3.0465e+00,5.3105e+00,3.0880e+01,-9.1081e+01
-2.4045e-01,-1.1097e+00,3.8906e-02,6.5593e-01,4.0543e+00,3.0370e+00,5.3028e+00,3.0862e+01,-9.0516e+01
-2.5324e-01,-1.1008e+00,3.5829e-01,1.3384e+00,4.0424e+00,3.4409e+00,5.2873e+00,3.0836e+01,-9.1767e+01
-2.9166e-01,-1.1025e+00,5.4800e-01,1.0785e+00,4.0428e+00,3.3493e+00,5.2894e+00,3.0838e+01,-9.0610e+01
