logfeh,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
-6.9671e-02,-1.0793e+00,3.5487e-01,9.3031e-01,1.7728e+00,4.4312e+00,4.7937e+00,3.1054e+01,-1.6628e+02
4.0078e-01,-1.5375e+00,-8.8520e-03,2.3148e+00,6.7820e-01,5.1042e+00,4.3556e+00,3.1687e+01,-1.4141e+03
7.0001e-02,-1.7246e+00,-6.8102e-01,1.6987e+00,1.8793e+00,1.8725e+00,5.2520e+00,3.1598e+01,-1.1617e+03
1.2564e-01,-1.7241e+00,1.8124e+00,2.1912e+00,3.4596e+00,1.9453e+00,5.6052e+00,3.2471e+01,-1.9323e+03
2.3994e-01,-1.0535e+00,-1.1664e+00,2.4134e+00,3.0863e+00,4.9798e+00,4.1999e+00,3.1411e+01,-1.1154e+03
5.0310e-02,-1.4748e+00,1.6084e+00,2.6494e+00,3.7664e+00,2.0332e+00,5.5013e+00,3.2314e+01,-1.8132e+03
-1.2498e-01,-8.8579e-01,-4.2252e-01,2.3002e+00,3.1514e+00,5.0653e+00,4.8433e+00,3.2017e+01,-1.0997e+03
-4.6578e-01,-8.2878e-01,8.9230e-01,2.4384e+00,1.5820e+00,3.8732e+00,5.3802e+00,3.2087e+01,-9.0562e+02
-6.8715e-01,-5.5426e-01,1.2000e+00,1.0805e+00,4.0050e+00,4.8652e+00,3.7686e+00,3.1476e+01,-1.5802e+03
1.4715e-01,-1.9844e+00,-1.0863e+00,1.8605e+00,1.9069e+00,2.1303e+00,4.5244e+00,2.9785e+01,-1.6611e+03
-4.2688e-01,-7.9896e-01,2.4179e+00,1.7059e+00,3.1840e+00,2.3625e+00,5.4526e+00,3.2254e+01,-1.9154e+03
3.1715e-01,-1.0683e+00,6.1959e-01,2.4322e+00,4.2130e+00,5.2890e+00,4.7912e+00,3.2360e+01,-1.7047e+03
9.9271e-02,-1.5892e+00,6.4625e-01,3.0391e+00,3.7209e+00,2.8356e+00,5.7054e+00,3.2778e+01,-9.0584e+02
-2.8206e-01,-9.9560e-01,-4.5361e-01,2.0976e+00,1.4464e+00,1.7937e+00,5.0783e+00,3.1269e+01,-1.4133e+03
-8.9556e-01,-6.1078e-01,7.7533e-01,7.0551e-01,3.1823e+00,2.1457e+00,4.9566e+00,3.0972e+01,-9.1055e+02
-6.3509e-01,-5.9855e-01,1.5316e+00,2.3072e+00,2.7401e+00,5.1741e+00,4.2056e+00,3.2034e+01,-6.2050e+02
1.5144e-01,-1.6449e+00,8.1875e-01,-1.8963e-01,6.6712e-01,4.5524e+00,4.8739e+00,3.1242e+01,-1.7912e+03
2.0104e-01,-1.3541e+00,5.9921e-01,1.2026e+00,2.8166e+00,5.2545e+00,4.9052e+00,3.2278e+01,-1.9407e+03
1.2876e-01,-1.2049e+00,-1.2449e+00,1.4747e-01,3.4337e+00,4.7303e+00,5.1043e+00,3.1762e+01,-1.7450e+03
-1.5846e-01,-1.1667e+00,1.3732e+00,6.8424e-01,2.7154e+00,4.0213e+00,5.7034e+00,3.2832e+01,-1.5303e+03
-1.7056e-01,-1.0140e+00,1.9271e+00,1.8203e+00,1.4867e+00,3.6587e+00,5.2658e+00,3.1731e+01,-1.0787e+03
4.9119e-01,-1.5107e+00,1.3730e+00,7.8256e-01,1.2015e+00,4.6648e+00,4.2085e+00,3.0600e+01,-1.9511e+03
2.0421e-01,-1.6126e+00,7.9462e-01,1.9406e+00,3.7627e+00,4.3851e+00,5.2109e+00,3.1746e+01,-8.8744e+02
-7.6109e-01,-7.1575e-01,1.7898e+00,1.5079e+00,1.0207e+00,2.5691e+00,5.5368e+00,3.2446e+01,-1.7500e+03
3.6437e-01,-1.3096e+00,-8.2617e-01,2.9377e+00,2.0785e+00,5.5299e+00,3.5913e+00,3.2654e+01,-1.8824e+03
8.4641e-02,-1.7863e+00,2.0013e-01,2.6110e+00,4.2443e-01,4.0247e+00,5.7558e+00,3.2898e+01,-1.0825e+03
-4.8893e-01,-6.8087e-01,3.4233e-01,3.0533e+00,2.0088e+00,2.4468e+00,5.0355e+00,3.1174e+01,-1.4001e+03
1.7482e-01,-1.1640e+00,1.7772e-01,3.4409e+00,1.8384e+00,4.1382e+00,5.4894e+00,3.2217e+01,-7.6789e+02
-4.3343e-02,-1.4635e+00,2.0008e+00,1.7198e+00,2.1473e+00,2.9406e+00,5.7074e+00,3.2758e+01,-1.8072e+03
-2.7105e-02,-1.4449e+00,-2.2805e-01,1.8828e+00,2.9743e+00,2.0502e+00,4.9119e+00,3.0818e+01,-1.1145e+03
-5.9017e-01,-7.3066e-01,4.7582e-01,2.7174e+00,3.0937e+00,3.1476e+00,5.1846e+00,3.1583e+01,-7.2744e+02
1.2426e-01,-1.5034e+00,1.6723e+00,3.0002e+00,3.2981e+00,3.9050e+00,5.7029e+00,3.2740e+01,-1.1262e+03
4.2027e-01,-1.4814e+00,-7.2583e-01,2.4867e+00,1.1704e+00,5.1175e+00,4.3127e+00,3.1709e+01,-7.1456e+02
-2.8319e-01,-1.0127e+00,2.1617e+00,1.0160e+00,4.2345e+00,4.5047e+00,5.0575e+00,3.2283e+01,-1.4373e+03
-5.5824e-02,-1.0837e+00,3.5733e-01,2.5454e+00,1.1635e+00,3.4347e+00,4.8805e+00,3.0742e+01,-1.9690e+03
2.4773e-02,-1.5747e+00,6.7230e-01,1.3953e+00,1.7269e+00,4.0773e+00,5.0785e+00,3.1379e+01,-1.3154e+03
1.9261e-01,-1.8979e+00,-2.6178e-01,2.2725e+00,1.3401e+00,3.5308e+00,4.7163e+00,3.0343e+01,-6.7061e+02
-1.1779e-01,-1.2072e+00,4.0533e-01,9.7444e-01,8.5952e-01,4.1560e+00,5.0006e+00,3.1264e+01,-6.6730e+02
-5.8922e-01,-7.1347e-01,1.7479e-01,3.2491e+00,3.1526e+00,3.1609e+00,5.4963e+00,3.2351e+01,-8.5926e+02
-2.5225e-01,-8.9187e-01,1.7322e+00,4.3115e-03,3.8799e+00,4.7943e+00,3.2647e+00,3.1569e+01,-1.9161e+03
-4.6369e-01,-7.6777e-01,1.9128e+00,2.1759e+00,1.2105e+00,3.3487e+00,4.9888e+00,3.1107e+01,-1.5407e+03
-5.4993e-01,-8.0115e-01,-7.0297e-01,2.5849e+00,1.6842e+00,4.2128e+00,5.0183e+00,3.1402e+01,-1.3382e+03
-6.2197e-01,-7.9000e-01,1.1471e+00,5.8611e-01,2.1152e+00,3.1190e+00,5.2176e+00,3.1663e+01,-7.3388e+02
3.9153e-01,-1.1498e+00,4.2636e-01,7.1301e-01,3.8210e+00,4.8416e+00,2.9862e+00,3.1107e+01,-1.1501e+03
4.5091e-01,-1.3978e+00,-9.0894e-01,3.1669e+00,3.2002e+00,4.2228e+00,5.0410e+00,3.1177e+01,-1.4552e+03
7.9189e-03,-1.3405e+00,4.7874e-01,2.6674e-01,5.6751e-01,3.4715e+00,4.8259e+00,3.0610e+01,-1.3762e+03
-8.4798e-02,-1.3508e+00,1.2872e+00,2.4575e+00,1.8663e+00,2.9816e+00,5.5324e+00,3.2368e+01,-1.6482e+03
1.0611e-01,-1.0440e+00,-7.9460e-01,1.9287e+00,3.5503e+00,3.8953e+00,4.5740e+00,3.0371e+01,-1.4396e+03
-2.2560e-01,-7.7371e-01,-5.9614e-01,1.5959e+00,1.5408e+00,5.2220e+00,2.6303e+00,3.2072e+01,-1.0061e+03
-8.7721e-01,-5.7135e-01,1.8808e-01,1.8709e+00,3.8804e+00,2.4973e+00,4.8742e+00,3.1037e+01,-1.4974e+03
1.3422e-02,-1.4607e+00,7.7041e-01,2.1517e+00,1.4139e+00,1.6246e+00,5.2197e+00,3.1547e+01,-3.2758e+02
1.0660e-02,-1.1308e+00,-2.5497e-02,2.8072e+00,3.4747e+00,2.0202e+00,5.1207e+00,3.1375e+01,-6.8201e+02
-5.9874e-01,-7.9765e-01,1.2811e+00,5.1985e-01,1.4593e+00,2.6853e+00,5.7109e+00,3.2879e+01,-7.5024e+02
3.5371e-01,-1.6667e+00,-8.2894e-01,5.1540e-01,1.8333e+00,4.9384e+00,4.4954e+00,3.1412e+01,-1.0394e+03
-4.5711e-01,-8.3273e-01,1.5719e+00,2.5010e-02,4.1773e-01,2.6830e+00,5.6350e+00,3.2692e+01,-1.9356e+03
1.9519e-01,-1.9854e+00,-7.7869e-01,2.0181e+00,3.5237e+00,4.0880e+00,5.2335e+00,3.1685e+01,-5.3549e+02
4.6761e-01,-9.8620e-01,3.0239e-01,2.9517e+00,8.2486e-01,4.6971e+00,3.0125e+00,3.0520e+01,-1.0215e+03
1.9064e-01,-1.3550e+00,-5.0198e-01,2.7648e+00,1.3935e+00,2.8837e+00,4.8749e+00,3.0655e+01,-9.1858e+02
-8.2840e-01,-6.9642e-01,1.1618e+00,3.0911e-02,1.8731e+00,2.6843e+00,5.2813e+00,3.1813e+01,-7.1647e+02
2.7323e-01,-1.1055e+00,1.3569e+00,1.7833e+00,3.1412e+00,5.1564e+00,4.0769e+00,3.1801e+01,-1.1061e+03
