logfeh,logdust,logNpix,tau,dmod,logl
-4.0569e-01,-1.1068e+00,4.1467e+00,2.3705e+00,3.0440e+01,-2.6600e-01
-3.4117e-01,-1.2833e+00,4.1813e+00,2.1182e+00,3.0544e+01,-3.9961e-01
-4.2281e-01,-1.1091e+00,4.0110e+00,2.0519e+00,3.0047e+01,-5.6870e-01
-2.7904e-01,-1.4432e+00,3.9845e+00,1.7745e-01,2.9933e+01,-4.9699e-01
-3.4888e-01,-1.3935e+00,4.1196e+00,5.0791e-01,3.0290e+01,-1.7657e-01
-4.5655e-01,-8.9252e-01,4.1430e+00,3.0124e+00,3.0363e+01,-6.0825e-01
-3.9830e-01,-1.1511e+00,4.0652e+00,2.7542e-01,3.0118e+01,-2.1971e-01
-4.6751e-01,-1.1445e+00,4.1916e+00,1.4650e+00,3.0491e+01,-3.9613e-01
-2.0183e-01,-1.3747e+00,4.0530e+00,1.0610e+00,3.0066e+01,-2.6212e-01
-2.8385e-01,-1.3645e+00,4.0990e+00,2.4448e+00,3.0319e+01,-4.8941e-01
-2.1004e-01,-1.4144e+00,4.0282e+00,1.7332e+00,3.0080e+01,-2.3941e-01
-3.0433e-01,-1.3577e+00,3.9927e+00,5.6171e-01,2.9969e+01,-2.0819e-01
-3.0548e-01,-1.2821e+00,4.0940e+00,2.2971e+00,3.0233e+01,-2.7111e-01
-4.9357e-01,-1.1489e+00,4.0981e+00,3.6746e-01,3.0325e+01,-3.9961e-01
-4.5847e-01,-1.1742e+00,4.2557e+00,1.6030e+00,3.0665e+01,-2.5018e-01
-3.6931e-01,-1.2584e+00,4.0070e+00,1.6112e+00,3.0024e+01,-4.7295e-01
-4.4199e-01,-1.4507e+00,4.1488e+00,1.1727e+00,3.0484e+01,-6.5382e-01
-3.8667e-01,-1.1469e+00,4.0296e+00,1.5891e+00,3.0046e+01,-2.4312e-01
-4.0578e-01,-1.1324e+00,4.1083e+00,2.4880e+00,3.0363e+01,-2.7247e-01
-2.9344e-01,-1.1823e+00,4.4887e+00,2.6322e+00,3.1287e+01,-7.2568e-01
-3.1236e-01,-1.3374e+00,4.0057e+00,4.9760e-01,2.9991e+01,-4.1961e-02
-3.7792e-01,-1.4979e+00,4.1122e+00,2.9153e-01,3.0329e+01,-6.1324e-01
