niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod
1.0000e+00,1.0000e+00,2.4938e-01,-1.0964e+05,-1.0965e+05,-2.4969e-03,-1.0965e+05,1.2922e-01,6.6871e+00,inf,5.7887e-01,-5.9412e-01,-1.2165e+00,-3.7300e-01,3.1208e+00,4.4124e+00,4.3768e+00,6.9135e+00,3.1715e+01
2.0000e+00,1.0000e+00,4.9751e-01,-1.0886e+05,-1.0887e+05,-4.9938e-03,-1.0887e+05,1.2924e-01,6.6896e+00,1.0945e+05,1.4234e+00,1.4012e-01,-7.5109e-01,1.4735e+00,2.4416e+00,3.2282e+00,2.2092e+00,6.8919e+00,3.1283e+01
3.0000e+00,1.0000e+00,7.4442e-01,-1.0675e+05,-1.0676e+05,-7.4906e-03,-1.0676e+05,1.2926e-01,6.6921e+00,1.0867e+05,1.9576e+00,-1.9678e-01,-1.3328e+00,-6.7787e-01,2.6902e+00,4.7355e+00,5.9790e+00,6.6556e+00,3.1739e+01
4.0000e+00,1.0000e+00,9.9010e-01,-1.0625e+05,-1.0626e+05,-9.9875e-03,-1.0626e+05,1.2929e-01,6.6946e+00,1.0656e+05,2.7688e+00,-7.4482e-01,-9.2243e-01,2.7129e+00,7.8345e-01,4.7725e+00,5.1255e+00,6.6022e+00,3.1151e+01
5.0000e+00,1.0000e+00,1.2346e+00,-1.0598e+05,-1.0599e+05,-1.2484e-02,-1.0599e+05,1.2931e-01,6.6971e+00,1.0606e+05,3.6303e+00,4.7627e-01,-1.0842e+00,1.8405e+00,2.8841e+00,3.0856e+00,2.8515e+00,6.8594e+00,3.1384e+01
6.0000e+00,1.0000e+00,1.4778e+00,-1.0338e+05,-1.0339e+05,-1.4981e-02,-1.0339e+05,1.2934e-01,6.6996e+00,1.0579e+05,4.2106e+00,-4.1416e-01,-7.7647e-01,3.1283e+00,3.9487e+00,1.2722e+00,2.5824e+00,6.8574e+00,3.1578e+01
7.0000e+00,1.0000e+00,1.7199e+00,-1.0302e+05,-1.0303e+05,-1.7478e-02,-1.0303e+05,1.2936e-01,6.7021e+00,1.0319e+05,4.7825e+00,-4.3809e-01,-1.9054e+00,9.4952e-01,3.1451e+00,3.9484e+00,2.8861e+00,6.3870e+00,3.1115e+01
8.0000e+00,1.0000e+00,1.9608e+00,-1.0272e+05,-1.0273e+05,-1.9975e-02,-1.0273e+05,1.2939e-01,6.7046e+00,1.0283e+05,5.3688e+00,-9.0637e-01,-1.6110e+00,1.3624e+00,2.2378e+00,4.6061e+00,2.3303e+00,6.7618e+00,3.2360e+01
9.0000e+00,1.0000e+00,2.2005e+00,-1.0103e+05,-1.0104e+05,-2.2472e-02,-1.0104e+05,1.2941e-01,6.7071e+00,1.0253e+05,5.9768e+00,-1.6083e-01,-1.8590e+00,2.3955e+00,2.3099e+00,1.6368e+00,4.6947e+00,6.6680e+00,3.1792e+01
1.0000e+01,1.0000e+00,2.4390e+00,-9.9934e+04,-9.9941e+04,-2.4969e-02,-9.9941e+04,1.2943e-01,6.7096e+00,1.0084e+05,6.7394e+00,3.5482e-01,-8.8113e-01,6.2752e-01,3.0359e-01,3.5213e+00,5.2131e+00,6.6420e+00,3.1438e+01
1.1000e+01,1.0000e+00,2.6764e+00,-9.9302e+04,-9.9309e+04,-2.7466e-02,-9.9309e+04,1.2946e-01,6.7121e+00,9.9744e+04,7.2936e+00,4.9157e-01,-1.1494e+00,2.6799e+00,6.3090e-01,1.5519e+00,3.4310e+00,6.7544e+00,3.1415e+01
1.2000e+01,1.0000e+00,2.9126e+00,-9.8367e+04,-9.8374e+04,-2.9963e-02,-9.8374e+04,1.2948e-01,6.7146e+00,9.9112e+04,7.8678e+00,-6.7716e-01,-1.9724e+00,2.6856e+00,7.1103e-01,1.8845e+00,6.0785e+00,6.2470e+00,3.1980e+01
1.3000e+01,1.0000e+00,3.1477e+00,-9.7375e+04,-9.7382e+04,-3.2459e-02,-9.7382e+04,1.2951e-01,6.7171e+00,9.8177e+04,8.7273e+00,4.5366e-01,-8.7605e-01,2.9646e+00,6.1986e-01,4.2137e+00,5.0341e+00,6.7813e+00,3.1459e+01
1.4000e+01,1.0000e+00,3.3816e+00,-9.5286e+04,-9.5293e+04,-3.4956e-02,-9.5293e+04,1.2953e-01,6.7196e+00,9.7185e+04,9.3394e+00,-9.8817e-01,-1.0616e+00,1.5409e+00,1.2071e+00,3.6191e+00,6.0218e+00,5.6724e+00,3.1521e+01
1.5000e+01,1.0000e+00,3.6145e+00,-9.5172e+04,-9.5179e+04,-3.7453e-02,-9.5179e+04,1.2955e-01,6.7221e+00,9.5096e+04,9.9021e+00,-9.0816e-01,-1.9653e+00,1.2632e+00,1.3326e+00,2.6575e+00,6.0030e+00,6.1266e+00,3.2137e+01
1.6000e+01,1.0000e+00,3.8462e+00,-9.5097e+04,-9.5104e+04,-3.9950e-02,-9.5104e+04,1.2958e-01,6.7246e+00,9.4982e+04,1.0755e+01,-8.0872e-01,-1.8307e+00,2.1553e+00,1.2237e+00,4.4826e+00,3.4226e+00,6.4317e+00,3.1946e+01
1.7000e+01,1.0000e+00,4.0767e+00,-9.4734e+04,-9.4741e+04,-4.2447e-02,-9.4741e+04,1.2960e-01,6.7271e+00,9.4907e+04,1.1571e+01,-3.7116e-01,-1.1470e+00,-5.9947e-01,4.2487e+00,3.3523e+00,5.2265e+00,6.6609e+00,3.2366e+01
1.8000e+01,1.0000e+00,4.3062e+00,-9.4037e+04,-9.4043e+04,-4.4944e-02,-9.4043e+04,1.2963e-01,6.7296e+00,9.4544e+04,1.2147e+01,3.3783e-01,-7.8447e-01,3.0901e+00,4.0971e+00,3.2409e+00,3.3546e+00,6.6092e+00,3.1203e+01
1.9000e+01,1.0000e+00,4.5346e+00,-9.3426e+04,-9.3432e+04,-4.7441e-02,-9.3432e+04,1.2965e-01,6.7321e+00,9.3847e+04,1.3058e+01,-5.8994e-02,-1.6075e+00,1.5639e+00,2.4858e+00,1.6776e+00,4.7369e+00,6.7084e+00,3.2427e+01
2.0000e+01,1.0000e+00,4.7619e+00,-9.1222e+04,-9.1228e+04,-4.9938e-02,-9.1228e+04,1.2967e-01,6.7345e+00,9.3236e+04,1.3648e+01,1.8598e-01,-1.2359e+00,1.9031e+00,2.4250e+00,1.2213e+00,4.3800e+00,6.2139e+00,3.1017e+01
2.1000e+01,1.0000e+00,4.9881e+00,-9.1102e+04,-9.1109e+04,-5.2434e-02,-9.1109e+04,1.2970e-01,6.7370e+00,9.1032e+04,1.4237e+01,2.6437e-01,-1.0077e+00,1.7028e+00,4.2176e+00,3.5412e+00,2.9704e+00,6.6095e+00,3.2048e+01
