logfeh,logdust,logNpix,logage,dmod,logl
-6.8818e-03,-1.5025e+00,3.0080e+00,9.7952e+00,3.0012e+01,-1.2009e+02
7.4962e-03,-1.5093e+00,3.0094e+00,9.8135e+00,3.0022e+01,-1.1977e+02
1.8675e-03,-1.5045e+00,3.0333e+00,9.8094e+00,3.0082e+01,-1.2393e+02
-9.7505e-03,-1.4915e+00,3.0074e+00,9.7862e+00,3.0013e+01,-1.1983e+02
-4.8469e-04,-1.4971e+00,3.0185e+00,9.7786e+00,3.0044e+01,-1.2051e+02
4.6255e-03,-1.4920e+00,3.0295e+00,9.7917e+00,3.0069e+01,-1.2435e+02
3.9148e-03,-1.5044e+00,3.0255e+00,9.7761e+00,3.0061e+01,-1.2468e+02
-7.3035e-04,-1.4930e+00,3.0189e+00,9.7986e+00,3.0038e+01,-1.2479e+02
-7.7580e-03,-1.5018e+00,3.0281e+00,9.8003e+00,3.0068e+01,-1.2445e+02
-5.3468e-03,-1.5022e+00,3.0249e+00,9.7822e+00,3.0060e+01,-1.2602e+02
-7.6888e-03,-1.5024e+00,3.0100e+00,9.8014e+00,3.0019e+01,-1.1993e+02
-3.0753e-04,-1.4973e+00,3.0086e+00,9.8036e+00,3.0013e+01,-1.2319e+02
6.9161e-03,-1.5009e+00,3.0295e+00,9.8200e+00,3.0071e+01,-1.2545e+02
6.3313e-03,-1.5014e+00,3.0080e+00,9.8188e+00,3.0011e+01,-1.2065e+02
-5.2694e-03,-1.5041e+00,3.0165e+00,9.8078e+00,3.0036e+01,-1.2537e+02
-5.8215e-03,-1.4936e+00,3.0043e+00,9.8023e+00,3.0004e+01,-1.2563e+02
3.5933e-04,-1.5014e+00,3.0133e+00,9.8108e+00,3.0028e+01,-1.2120e+02
-1.3144e-03,-1.5061e+00,3.0217e+00,9.7887e+00,3.0051e+01,-1.2617e+02
5.5315e-03,-1.4970e+00,3.0271e+00,9.7915e+00,3.0067e+01,-1.2338e+02
-3.0200e-03,-1.4951e+00,3.0323e+00,9.7843e+00,3.0077e+01,-1.2436e+02
3.8393e-03,-1.5000e+00,3.0166e+00,9.8171e+00,3.0038e+01,-1.2550e+02
-5.6447e-03,-1.5015e+00,3.0093e+00,9.8002e+00,3.0019e+01,-1.2604e+02
7.8387e-03,-1.4968e+00,3.0092e+00,9.8233e+00,3.0019e+01,-1.2569e+02
4.5719e-03,-1.4995e+00,3.0215e+00,9.7770e+00,3.0053e+01,-1.2531e+02
8.6502e-03,-1.4933e+00,3.0150e+00,9.8071e+00,3.0027e+01,-1.2603e+02
6.9484e-03,-1.4983e+00,3.0332e+00,9.8143e+00,3.0077e+01,-1.2388e+02
-4.8812e-03,-1.4962e+00,3.0094e+00,9.8160e+00,3.0019e+01,-1.2600e+02
