niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh,logdust,logNpix,tau,dmod
1.0000e+00,1.0000e+00,3.3223e-01,-4.2728e+05,-4.2729e+05,-3.3278e-03,-4.2729e+05,2.0639e-01,6.4003e+00,inf,3.8170e+02,-4.3097e-01,-1.6832e-01,1.0822e+00,6.9250e+00,3.2393e+01
2.0000e+00,1.0000e+00,6.6225e-01,-4.2444e+05,-4.2445e+05,-6.6556e-03,-4.2445e+05,2.0645e-01,6.4036e+00,4.2723e+05,3.8292e+02,2.4586e-01,-1.2319e+00,1.0610e+00,3.7103e+00,3.2591e+01
3.0000e+00,1.0000e+00,9.9010e-01,-4.1793e+05,-4.1794e+05,-9.9834e-03,-4.1794e+05,2.0650e-01,6.4069e+00,4.2439e+05,3.8393e+02,-7.9103e-02,-7.4538e-01,1.0688e+00,6.2053e+00,3.2296e+01
4.0000e+00,1.0000e+00,1.3158e+00,-4.1033e+05,-4.1033e+05,-1.3311e-02,-4.1033e+05,2.0655e-01,6.4102e+00,4.1788e+05,3.8512e+02,-2.2634e-01,-5.7691e-01,1.3769e+00,3.0137e+00,3.2599e+01
5.0000e+00,1.0000e+00,1.6393e+00,-4.0502e+05,-4.0503e+05,-1.6639e-02,-4.0503e+05,2.0661e-01,6.4136e+00,4.1027e+05,3.8627e+02,-4.8756e-01,-6.9673e-01,1.2285e+00,1.3164e+00,3.2058e+01
6.0000e+00,1.0000e+00,1.9608e+00,-4.0008e+05,-4.0008e+05,-1.9967e-02,-4.0008e+05,2.0666e-01,6.4169e+00,4.0497e+05,3.8750e+02,-1.4167e-01,-1.0400e+00,1.2830e+00,7.5010e+00,3.2424e+01
7.0000e+00,1.0000e+00,2.2801e+00,-3.9203e+05,-3.9204e+05,-2.3295e-02,-3.9204e+05,2.0671e-01,6.4202e+00,4.0002e+05,3.8853e+02,-2.2276e-01,-5.9350e-01,1.5155e+00,6.4388e+00,3.2673e+01
8.0000e+00,1.0000e+00,2.5974e+00,-3.9173e+05,-3.9174e+05,-2.6622e-02,-3.9174e+05,2.0677e-01,6.4235e+00,3.9197e+05,3.8956e+02,7.6059e-02,-1.0457e+00,1.0759e+00,3.7606e+00,3.1220e+01
9.0000e+00,1.0000e+00,2.9126e+00,-3.9050e+05,-3.9051e+05,-2.9950e-02,-3.9051e+05,2.0682e-01,6.4269e+00,3.9168e+05,3.9059e+02,-1.6730e-01,-2.8498e-01,1.5193e+00,1.9169e+00,3.1751e+01
1.0000e+01,1.0000e+00,3.2258e+00,-3.8829e+05,-3.8830e+05,-3.3278e-02,-3.8830e+05,2.0687e-01,6.4302e+00,3.9045e+05,3.9200e+02,-4.6806e-01,-1.1283e+00,1.2251e+00,5.6731e+00,3.2008e+01
1.1000e+01,1.0000e+00,3.5370e+00,-3.8685e+05,-3.8685e+05,-3.6606e-02,-3.8685e+05,2.0693e-01,6.4335e+00,3.8824e+05,3.9316e+02,7.3517e-02,-9.6103e-01,1.4400e+00,5.8636e+00,3.2286e+01
1.2000e+01,1.0000e+00,3.8462e+00,-3.8496e+05,-3.8496e+05,-3.9933e-02,-3.8496e+05,2.0698e-01,6.4369e+00,3.8679e+05,3.9438e+02,-4.1533e-01,-8.4294e-01,1.3554e+00,6.5483e+00,3.2197e+01
1.3000e+01,1.0000e+00,4.1534e+00,-3.7871e+05,-3.7872e+05,-4.3261e-02,-3.7872e+05,2.0703e-01,6.4402e+00,3.8490e+05,3.9559e+02,3.6245e-02,-4.1386e-01,1.0934e+00,2.3579e+00,3.0483e+01
1.4000e+01,2.0000e+00,4.4444e+00,-3.7682e+05,-3.7683e+05,-4.6589e-02,-3.7683e+05,2.0709e-01,6.4435e+00,3.7866e+05,3.9788e+02,-3.8464e-01,-3.3417e-01,1.2948e+00,7.2507e-01,3.0985e+01
1.5000e+01,1.0000e+00,4.7468e+00,-3.7347e+05,-3.7348e+05,-4.9917e-02,-3.7348e+05,2.0714e-01,6.4468e+00,3.7677e+05,3.9885e+02,2.0828e-01,-1.0151e+00,1.4872e+00,7.5844e+00,3.2142e+01
1.6000e+01,1.0000e+00,5.0473e+00,-3.6822e+05,-3.6822e+05,-5.3245e-02,-3.6822e+05,2.0719e-01,6.4502e+00,3.7342e+05,3.9984e+02,2.0145e-01,-2.8436e-01,1.9417e+00,4.7398e+00,3.2421e+01
1.7000e+01,1.0000e+00,5.3459e+00,-3.6720e+05,-3.6721e+05,-5.6572e-02,-3.6721e+05,2.0725e-01,6.4535e+00,3.6816e+05,4.0100e+02,-2.0996e-01,-3.2218e-01,1.5067e+00,3.2832e+00,3.1454e+01
1.8000e+01,1.0000e+00,5.6426e+00,-3.6705e+05,-3.6705e+05,-5.9900e-02,-3.6705e+05,2.0730e-01,6.4568e+00,3.6715e+05,4.0204e+02,-2.8539e-01,-5.1203e-01,1.4515e+00,6.5959e+00,3.1844e+01
1.9000e+01,1.0000e+00,5.9375e+00,-3.6170e+05,-3.6171e+05,-6.3228e-02,-3.6171e+05,2.0735e-01,6.4602e+00,3.6699e+05,4.0305e+02,-1.3908e-01,-1.4476e+00,1.5545e+00,7.1734e+00,3.2353e+01
2.0000e+01,1.0000e+00,6.2305e+00,-3.5441e+05,-3.5442e+05,-6.6556e-02,-3.5442e+05,2.0741e-01,6.4635e+00,3.6165e+05,4.0488e+02,2.0847e-01,-6.3093e-01,1.9338e+00,4.8122e+00,3.2603e+01
2.1000e+01,1.0000e+00,6.5217e+00,-3.5112e+05,-3.5112e+05,-6.9884e-02,-3.5112e+05,2.0746e-01,6.4668e+00,3.5436e+05,4.0602e+02,1.7780e-01,-1.2922e+00,1.0077e+00,4.9414e+00,3.0250e+01
2.2000e+01,1.0000e+00,6.8111e+00,-3.3015e+05,-3.3015e+05,-7.3211e-02,-3.3015e+05,2.0752e-01,6.4701e+00,3.5106e+05,4.0720e+02,2.3828e-01,-5.7657e-01,1.7736e+00,6.6686e+00,3.1894e+01
2.3000e+01,1.0000e+00,7.0988e+00,-3.3011e+05,-3.3012e+05,-7.6539e-02,-3.3012e+05,2.0757e-01,6.4735e+00,3.3009e+05,4.0822e+02,7.1480e-02,-8.6219e-01,1.6945e+00,1.8079e+00,3.1588e+01
2.4000e+01,1.0000e+00,7.3846e+00,-3.2871e+05,-3.2871e+05,-7.9867e-02,-3.2871e+05,2.0762e-01,6.4768e+00,3.3006e+05,4.0939e+02,-3.9940e-01,-2.6575e-02,1.7694e+00,6.5838e+00,3.1065e+01
2.5000e+01,1.0000e+00,7.6687e+00,-3.1298e+05,-3.1299e+05,-8.3195e-02,-3.1299e+05,2.0768e-01,6.4801e+00,3.2865e+05,4.1058e+02,-1.1488e-01,-2.8940e-01,1.4948e+00,3.8330e+00,3.0404e+01
2.6000e+01,2.0000e+00,7.9268e+00,-3.1292e+05,-3.1293e+05,-8.6523e-02,-3.1293e+05,2.0773e-01,6.4835e+00,3.1293e+05,4.1272e+02,1.1374e-01,-7.3867e-01,1.1060e+00,3.5248e+00,2.9678e+01
2.7000e+01,1.0000e+00,8.2067e+00,-3.1157e+05,-3.1157e+05,-8.9850e-02,-3.1157e+05,2.0778e-01,6.4868e+00,3.1287e+05,4.1374e+02,-4.9273e-01,-1.1624e+00,1.4210e+00,6.6251e+00,3.1289e+01
2.8000e+01,1.0000e+00,8.4848e+00,-3.0819e+05,-3.0820e+05,-9.3178e-02,-3.0820e+05,2.0784e-01,6.4901e+00,3.1151e+05,4.1494e+02,-1.9280e-01,-1.4914e+00,5.7701e+00,4.8815e+00,2.7039e+01
2.9000e+01,2.0000e+00,8.7349e+00,-3.0811e+05,-3.0812e+05,-9.6506e-02,-3.0812e+05,2.0789e-01,6.4934e+00,3.0814e+05,4.1725e+02,1.9809e-01,-9.9150e-01,1.6004e+00,4.1786e+00,3.1195e+01
3.0000e+01,1.0000e+00,9.0090e+00,-3.0157e+05,-3.0158e+05,-9.9834e-02,-3.0158e+05,2.0794e-01,6.4968e+00,3.0806e+05,4.1834e+02,-4.5514e-01,-1.2236e+00,1.2368e+00,5.4316e+00,3.0568e+01
3.1000e+01,1.0000e+00,9.2814e+00,-3.0014e+05,-3.0015e+05,-1.0316e-01,-3.0015e+05,2.0799e-01,6.5001e+00,3.0152e+05,4.1940e+02,9.2005e-02,-9.4434e-01,1.5548e+00,3.3012e+00,3.0908e+01
3.2000e+01,1.0000e+00,9.5522e+00,-2.9991e+05,-2.9992e+05,-1.0649e-01,-2.9992e+05,2.0805e-01,6.5034e+00,3.0009e+05,4.2061e+02,1.0684e-01,-5.1514e-02,1.4621e+00,4.7091e+00,2.9433e+01
3.3000e+01,1.0000e+00,9.8214e+00,-2.9850e+05,-2.9851e+05,-1.0982e-01,-2.9851e+05,2.0810e-01,6.5067e+00,2.9986e+05,4.2183e+02,-3.5736e-01,-1.4871e+00,1.6376e+00,9.9163e-01,3.1382e+01
3.4000e+01,1.0000e+00,1.0089e+01,-2.9843e+05,-2.9844e+05,-1.1314e-01,-2.9844e+05,2.0815e-01,6.5101e+00,2.9845e+05,4.2518e+02,-4.9429e-01,-1.5549e-01,5.9878e+00,6.4674e+00,2.7181e+01
3.5000e+01,1.0000e+00,1.0355e+01,-2.9822e+05,-2.9823e+05,-1.1647e-01,-2.9823e+05,2.0821e-01,6.5134e+00,2.9838e+05,4.2739e+02,1.9374e-01,-7.0630e-01,5.8559e+00,4.4233e+00,2.7039e+01
3.6000e+01,1.0000e+00,1.0619e+01,-2.9178e+05,-2.9179e+05,-1.1980e-01,-2.9179e+05,2.0826e-01,6.5167e+00,2.9816e+05,4.2862e+02,2.4688e-01,-8.3693e-02,1.6557e+00,4.1950e+00,2.9863e+01
3.7000e+01,1.0000e+00,1.0882e+01,-2.9175e+05,-2.9175e+05,-1.2313e-01,-2.9175e+05,2.0831e-01,6.5201e+00,2.9173e+05,4.2981e+02,4.5029e-02,-4.4031e-01,1.1587e+00,1.9916e+00,2.9226e+01
3.8000e+01,2.0000e+00,1.1111e+01,-2.8877e+05,-2.8877e+05,-1.2646e-01,-2.8877e+05,2.0837e-01,6.5234e+00,2.9169e+05,4.3387e+02,1.9221e-01,-4.1964e-01,1.6297e+00,5.7808e+00,3.0693e+01
