niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh,logdust,logNpix,logage,dmod
1.0000e+00,1.0000e+00,4.9751e-01,-9.3884e+05,-9.3884e+05,-4.9875e-03,-9.3884e+05,2.4457e-01,5.9965e+00,inf,1.6808e+00,-3.8559e-01,-1.9943e+00,7.2241e+00,9.9237e+00,2.5065e+01
2.0000e+00,1.0000e+00,9.9010e-01,-9.2997e+05,-9.2998e+05,-9.9751e-03,-9.2998e+05,2.4467e-01,6.0014e+00,9.3873e+05,3.3729e+00,-9.1919e-01,-1.5484e+00,7.3920e+00,9.5868e+00,2.6194e+01
3.0000e+00,1.0000e+00,1.4778e+00,-9.1299e+05,-9.1299e+05,-1.4963e-02,-9.1299e+05,2.4477e-01,6.0064e+00,9.2987e+05,1.5637e+01,-9.8598e-01,-1.0994e+00,7.3634e+00,9.8898e+00,2.5848e+01
4.0000e+00,1.0000e+00,1.9608e+00,-8.5579e+05,-8.5580e+05,-1.9950e-02,-8.5580e+05,2.4488e-01,6.0115e+00,9.1295e+05,1.8919e+01,-7.0184e-01,-1.5560e+00,7.0486e+00,9.9700e+00,2.5815e+01
5.0000e+00,1.0000e+00,2.4390e+00,-7.9233e+05,-7.9234e+05,-2.4938e-02,-7.9234e+05,2.4498e-01,6.0164e+00,8.5575e+05,2.0610e+01,-7.6710e-01,-1.6390e+00,7.2305e+00,9.5911e+00,2.7728e+01
6.0000e+00,2.0000e+00,2.8986e+00,-7.8882e+05,-7.8883e+05,-2.9925e-02,-7.8883e+05,2.4508e-01,6.0214e+00,7.9229e+05,2.9468e+01,-2.2055e-01,-1.7922e+00,6.7506e+00,9.6569e+00,2.6387e+01
7.0000e+00,1.0000e+00,3.3654e+00,-7.8273e+05,-7.8273e+05,-3.4913e-02,-7.8273e+05,2.4518e-01,6.0264e+00,7.8878e+05,3.1188e+01,-9.1017e-02,-1.0352e+00,7.3055e+00,1.0151e+01,2.6847e+01
8.0000e+00,1.0000e+00,3.8278e+00,-7.3779e+05,-7.3779e+05,-3.9900e-02,-7.3779e+05,2.4528e-01,6.0313e+00,7.8269e+05,3.2899e+01,-5.1521e-01,-1.4095e+00,6.6234e+00,9.7009e+00,2.6731e+01
9.0000e+00,1.0000e+00,4.2857e+00,-7.2727e+05,-7.2727e+05,-4.4888e-02,-7.2727e+05,2.4538e-01,6.0364e+00,7.3775e+05,3.4560e+01,-8.0234e-01,-1.0728e+00,6.4668e+00,9.7749e+00,2.6406e+01
1.0000e+01,1.0000e+00,4.7393e+00,-7.1440e+05,-7.1440e+05,-4.9875e-02,-7.1440e+05,2.4549e-01,6.0414e+00,7.2723e+05,3.6398e+01,-5.0499e-01,-1.3933e+00,6.4330e+00,9.9396e+00,2.6179e+01
1.1000e+01,1.0000e+00,5.1887e+00,-7.0718e+05,-7.0719e+05,-5.4863e-02,-7.0719e+05,2.4559e-01,6.0463e+00,7.1436e+05,3.8115e+01,1.7095e-01,-1.1785e+00,7.2205e+00,9.9270e+00,2.7901e+01
1.2000e+01,1.0000e+00,5.6338e+00,-6.9902e+05,-6.9903e+05,-5.9850e-02,-6.9903e+05,2.4569e-01,6.0513e+00,7.0714e+05,3.9813e+01,2.1553e-01,-1.0359e+00,7.2463e+00,9.9138e+00,2.8115e+01
1.3000e+01,1.0000e+00,6.0748e+00,-6.8740e+05,-6.8741e+05,-6.4838e-02,-6.8741e+05,2.4579e-01,6.0563e+00,6.9898e+05,4.1496e+01,-5.5204e-01,-1.1384e+00,6.9348e+00,1.0038e+01,2.7612e+01
1.4000e+01,1.0000e+00,6.5116e+00,-6.7826e+05,-6.7826e+05,-6.9826e-02,-6.7826e+05,2.4589e-01,6.0613e+00,6.8736e+05,4.3170e+01,2.6904e-01,-1.5267e+00,6.9153e+00,9.6582e+00,2.8042e+01
1.5000e+01,1.0000e+00,6.9444e+00,-6.5569e+05,-6.5569e+05,-7.4813e-02,-6.5569e+05,2.4599e-01,6.0663e+00,6.7822e+05,4.4836e+01,-9.2180e-01,-1.9073e+00,6.8219e+00,9.6177e+00,2.8629e+01
1.6000e+01,1.0000e+00,7.3733e+00,-6.5231e+05,-6.5232e+05,-7.9801e-02,-6.5232e+05,2.4609e-01,6.0712e+00,6.5565e+05,4.6524e+01,-9.8740e-01,-1.5285e+00,6.6145e+00,1.0146e+01,2.7314e+01
1.7000e+01,1.0000e+00,7.7982e+00,-6.3770e+05,-6.3771e+05,-8.4788e-02,-6.3771e+05,2.4619e-01,6.0763e+00,6.5227e+05,4.8234e+01,-4.3986e-01,-1.9876e+00,7.0314e+00,1.0111e+01,2.8517e+01
1.8000e+01,1.0000e+00,8.2192e+00,-6.3541e+05,-6.3541e+05,-8.9776e-02,-6.3541e+05,2.4629e-01,6.0813e+00,6.3767e+05,4.9920e+01,-7.7291e-01,-1.6648e+00,5.4453e+00,9.5513e+00,2.5550e+01
1.9000e+01,1.0000e+00,8.6364e+00,-6.1848e+05,-6.1848e+05,-9.4763e-02,-6.1848e+05,2.4639e-01,6.0862e+00,6.3537e+05,5.1587e+01,9.2423e-03,-1.9125e+00,6.8218e+00,1.0048e+01,2.8173e+01
2.0000e+01,1.0000e+00,9.0498e+00,-5.9860e+05,-5.9861e+05,-9.9751e-02,-5.9861e+05,2.4650e-01,6.0912e+00,6.1844e+05,5.3274e+01,-9.7902e-01,-1.3910e+00,7.4314e+00,9.6569e+00,3.0872e+01
2.1000e+01,1.0000e+00,9.4595e+00,-5.7433e+05,-5.7433e+05,-1.0474e-01,-5.7433e+05,2.4660e-01,6.0962e+00,5.9857e+05,5.4966e+01,-5.9280e-01,-1.9656e+00,5.2625e+00,9.8641e+00,2.5420e+01
2.2000e+01,1.0000e+00,9.8655e+00,-5.6730e+05,-5.6730e+05,-1.0973e-01,-5.6730e+05,2.4670e-01,6.1012e+00,5.7429e+05,5.6633e+01,-5.1065e-02,-1.1712e+00,5.7787e+00,9.7348e+00,2.6677e+01
2.3000e+01,1.0000e+00,1.0268e+01,-5.5863e+05,-5.5863e+05,-1.1471e-01,-5.5863e+05,2.4680e-01,6.1062e+00,5.6726e+05,5.8306e+01,-3.0566e-01,-1.1528e+00,5.5681e+00,9.7575e+00,2.6380e+01
2.4000e+01,2.0000e+00,1.0619e+01,-5.5612e+05,-5.5613e+05,-1.1970e-01,-5.5613e+05,2.4690e-01,6.1112e+00,5.5859e+05,6.1634e+01,-9.0400e-01,-1.4941e+00,7.1006e+00,9.6043e+00,3.0695e+01
2.5000e+01,2.0000e+00,1.0965e+01,-5.4743e+05,-5.4744e+05,-1.2469e-01,-5.4744e+05,2.4700e-01,6.1161e+00,5.5608e+05,6.5014e+01,-3.3650e-01,-1.6193e+00,6.4956e+00,9.9984e+00,2.8550e+01
2.6000e+01,1.0000e+00,1.1354e+01,-5.3402e+05,-5.3403e+05,-1.2968e-01,-5.3403e+05,2.4710e-01,6.1212e+00,5.4739e+05,6.6673e+01,3.3484e-01,-1.8315e+00,6.8014e+00,9.9919e+00,2.9221e+01
2.7000e+01,1.0000e+00,1.1739e+01,-5.3359e+05,-5.3360e+05,-1.3466e-01,-5.3360e+05,2.4720e-01,6.1261e+00,5.3398e+05,6.8326e+01,1.3621e-01,-1.0117e+00,6.3084e+00,9.7408e+00,2.8354e+01
2.8000e+01,2.0000e+00,1.2069e+01,-5.2860e+05,-5.2861e+05,-1.3965e-01,-5.2861e+05,2.4730e-01,6.1311e+00,5.3355e+05,7.1658e+01,-8.5578e-01,-1.1807e+00,5.2776e+00,1.0049e+01,2.5771e+01
2.9000e+01,1.0000e+00,1.2446e+01,-5.2738e+05,-5.2739e+05,-1.4464e-01,-5.2739e+05,2.4740e-01,6.1361e+00,5.2856e+05,7.3342e+01,8.9988e-02,-1.0999e+00,6.1750e+00,9.9194e+00,2.7911e+01
3.0000e+01,1.0000e+00,1.2821e+01,-5.2423e+05,-5.2423e+05,-1.4963e-01,-5.2423e+05,2.4750e-01,6.1411e+00,5.2734e+05,7.8403e+01,-9.6069e-01,-1.4994e+00,4.6688e+00,9.6563e+00,2.5017e+01
3.1000e+01,2.0000e+00,1.3136e+01,-5.1849e+05,-5.1849e+05,-1.5461e-01,-5.1849e+05,2.4760e-01,6.1461e+00,5.2419e+05,8.1740e+01,-2.7542e-01,-1.8747e+00,7.2867e+00,9.5119e+00,3.1766e+01
3.2000e+01,1.0000e+00,1.3502e+01,-5.0287e+05,-5.0288e+05,-1.5960e-01,-5.0288e+05,2.4770e-01,6.1511e+00,5.1845e+05,8.3403e+01,-7.5791e-02,-1.7807e+00,6.7351e+00,9.9535e+00,2.9730e+01
3.3000e+01,1.0000e+00,1.3866e+01,-5.0147e+05,-5.0147e+05,-1.6459e-01,-5.0147e+05,2.4780e-01,6.1561e+00,5.0283e+05,8.5084e+01,4.6910e-02,-1.7417e+00,6.9948e+00,9.8727e+00,3.0580e+01
3.4000e+01,1.0000e+00,1.4226e+01,-4.9804e+05,-4.9804e+05,-1.6958e-01,-4.9804e+05,2.4791e-01,6.1610e+00,5.0143e+05,8.6737e+01,-7.7525e-01,-1.2539e+00,6.4860e+00,9.9436e+00,2.9383e+01
3.5000e+01,3.0000e+00,1.4463e+01,-4.9281e+05,-4.9282e+05,-1.7456e-01,-4.9282e+05,2.4801e-01,6.1660e+00,4.9800e+05,9.1772e+01,-3.9786e-02,-1.2849e+00,5.9305e+00,1.0180e+01,2.7460e+01
3.6000e+01,1.0000e+00,1.4815e+01,-4.8858e+05,-4.8858e+05,-1.7955e-01,-4.8858e+05,2.4811e-01,6.1710e+00,4.9277e+05,9.3453e+01,4.0768e-01,-1.0614e+00,5.9703e+00,1.0138e+01,2.7372e+01
3.7000e+01,1.0000e+00,1.5164e+01,-4.8442e+05,-4.8443e+05,-1.8454e-01,-4.8443e+05,2.4821e-01,6.1760e+00,4.8854e+05,9.5103e+01,-6.5835e-02,-1.5063e+00,6.5432e+00,9.9985e+00,2.9439e+01
3.8000e+01,1.0000e+00,1.5510e+01,-4.8146e+05,-4.8146e+05,-1.8953e-01,-4.8146e+05,2.4831e-01,6.1810e+00,4.8438e+05,9.6777e+01,-5.5461e-01,-1.6281e+00,6.4662e+00,1.0131e+01,2.9273e+01
3.9000e+01,1.0000e+00,1.5854e+01,-4.7939e+05,-4.7940e+05,-1.9451e-01,-4.7940e+05,2.4841e-01,6.1860e+00,4.8142e+05,9.8454e+01,-5.1909e-01,-1.4077e+00,5.1603e+00,9.8587e+00,2.6448e+01
4.0000e+01,1.0000e+00,1.6194e+01,-4.7415e+05,-4.7416e+05,-1.9950e-01,-4.7416e+05,2.4851e-01,6.1910e+00,4.7936e+05,1.0023e+02,-9.5345e-01,-1.6368e+00,5.8843e+00,9.8329e+00,2.8444e+01
4.1000e+01,1.0000e+00,1.6532e+01,-4.6805e+05,-4.6806e+05,-2.0449e-01,-4.6806e+05,2.4861e-01,6.1960e+00,4.7412e+05,1.0191e+02,8.7859e-02,-1.0262e+00,4.7129e+00,9.8114e+00,2.5221e+01
4.2000e+01,1.0000e+00,1.6867e+01,-4.6770e+05,-4.6770e+05,-2.0948e-01,-4.6770e+05,2.4871e-01,6.2009e+00,4.6801e+05,1.0358e+02,1.7372e-01,-1.2384e+00,6.9864e+00,9.9610e+00,3.0684e+01
4.3000e+01,1.0000e+00,1.7200e+01,-4.6597e+05,-4.6597e+05,-2.1446e-01,-4.6597e+05,2.4881e-01,6.2059e+00,4.6766e+05,1.0527e+02,-4.3918e-01,-1.5985e+00,7.0506e+00,9.6714e+00,3.1640e+01
4.4000e+01,1.0000e+00,1.7530e+01,-4.6151e+05,-4.6152e+05,-2.1945e-01,-4.6152e+05,2.4891e-01,6.2109e+00,4.6593e+05,1.0695e+02,-2.2899e-01,-1.1311e+00,5.8221e+00,1.0133e+01,2.7776e+01
4.5000e+01,1.0000e+00,1.7857e+01,-4.5790e+05,-4.5790e+05,-2.2444e-01,-4.5790e+05,2.4901e-01,6.2159e+00,4.6148e+05,1.0862e+02,-3.6570e-01,-1.0665e+00,7.4638e+00,9.8835e+00,3.2302e+01
